threshold,precision,recall,f1
0.0,0.0028089057652350763,1.0,0.005602075827381337
0.00048392999451607466,0.0028089057652350763,1.0,0.005602075827381337
0.0004992175381630659,0.0028089075311161322,1.0,0.005602079339385953
0.0005406311247497797,0.0028089092969994086,1.0,0.005602082851394973
0.0005608326173387468,0.002808911062884905,1.0,0.005602086363408396
0.0005682738265022635,0.002808912828772622,1.0,0.005602089875426221
0.0007326513878069818,0.0028089145946625592,1.0,0.005602093387448452
0.0007389220409095287,0.002808916360554717,1.0,0.0056020968994750855
0.0007645545993000269,0.0028089181264490948,1.0,0.005602100411506122
0.0007666353485547006,0.0028089198923456934,1.0,0.0056021039235415624
0.000804118113592267,0.002808921658244512,1.0,0.005602107435581407
0.0008253302075900137,0.002808923424145551,1.0,0.005602110947625655
0.0008270997204817832,0.0028089251900488103,1.0,0.005602114459674306
0.0008321143104694784,0.0028089269559542903,1.0,0.005602117971727359
0.0008515059598721564,0.0028089287218619904,1.0,0.005602121483784818
0.0008562330040149391,0.002808930487771911,1.0,0.005602124995846679
0.0008579774876125157,0.0028089322536840517,1.0,0.005602128507912945
0.000879845058079809,0.002808934019598413,1.0,0.005602132019983612
0.0009002407314255834,0.0028089357855149944,1.0,0.005602135532058684
0.0009283291874453425,0.0028089375514337967,1.0,0.005602139044138161
0.0009496024576947093,0.002808939317354819,1.0,0.00560214255622204
0.0009638278861530125,0.002808941083278062,1.0,0.005602146068310322
0.0009804780129343271,0.0028089428492035252,1.0,0.005602149580403009
0.0009857391705736518,0.002808944615131209,1.0,0.005602153092500099
0.0009894374525174499,0.002808946381061113,1.0,0.0056021566046015915
0.0010006750235334039,0.0028089516788641473,1.0,0.005602167140932495
0.0010100497165694833,0.002808953444802933,1.0,0.0056021706530516024
0.0010191274341195822,0.0028089552107439394,1.0,0.005602174165175115
0.0010690902126953006,0.002808956976687166,1.0,0.005602177677303031
0.0010693490039557219,0.002808958742632613,1.0,0.00560218118943535
0.001070115715265274,0.0028089605085802804,1.0,0.005602184701572072
0.001078723231330514,0.0028089622745301685,1.0,0.005602188213713199
0.0010819146409630775,0.0028089640404822766,1.0,0.0056021917258587284
0.0010927077382802963,0.0028089658064366055,1.0,0.005602195238008663
0.0011012753238901496,0.002808967572393155,1.0,0.005602198750163
0.0011105873854830861,0.0028089693383519247,1.0,0.005602202262321742
0.0011183619499206543,0.002808971104312915,1.0,0.0056022057744848875
0.0011210899101570249,0.0028089728702761258,1.0,0.0056022092866524365
0.0011384846875444055,0.002808974636241557,1.0,0.005602212798824388
0.0011385807301849127,0.0028089764022092086,1.0,0.005602216311000744
0.0011456618085503578,0.0028089781681790806,1.0,0.005602219823181504
0.0011482697445899248,0.002808979934151173,1.0,0.005602223335366668
0.0011506890878081322,0.002808981700125486,1.0,0.0056022268475562345
0.0011567665496841073,0.00280898346610202,1.0,0.005602230359750207
0.001158932689577341,0.0028089869980617486,1.0,0.005602237384151361
0.0011663434561342,0.0028089887640449437,1.0,0.005602240896358543
0.0011769173434004188,0.0028089905300303594,1.0,0.005602244408570129
0.0011825073743239045,0.0028089922960179954,1.0,0.00560224792078612
0.0011856666533276439,0.0028089940620078524,1.0,0.005602251433006515
0.0011938642710447311,0.00280899582799993,1.0,0.005602254945231313
0.001214784337207675,0.002808997593994227,1.0,0.005602258457460514
0.0012218847405165434,0.0028089993599907455,1.0,0.00560226196969412
0.0012267944402992725,0.0028090011259894847,1.0,0.005602265481932129
0.001241148798726499,0.002809002891990444,1.0,0.005602268994174543
0.0012525413185358047,0.002809004657993624,1.0,0.005602272506421361
0.0012526613427326083,0.0028090064239990244,1.0,0.005602276018672582
0.0012731343740597367,0.0028090081900066454,1.0,0.005602279530928207
0.0012807095190510154,0.002809009956016487,1.0,0.0056022830431882355
0.0012904265895485878,0.002809011722028549,1.0,0.005602286555452669
0.0013019850011914968,0.002809013488042832,1.0,0.005602290067721506
0.0013088955311104655,0.002809015254059335,1.0,0.005602293579994745
0.0013200457906350493,0.002809017020078059,1.0,0.005602297092272391
0.001339136390015483,0.0028090187860990035,1.0,0.00560230060455444
0.0013533945893868804,0.0028090205521221685,1.0,0.005602304116840893
0.0014352183789014816,0.0028090223181475543,1.0,0.005602307629131749
0.0014424228575080633,0.0028090240841751606,1.0,0.0056023111414270094
0.0014506701845675707,0.0028090258502049873,1.0,0.005602314653726674
0.001451551797799766,0.0028090276162370345,1.0,0.0056023181660307415
0.0014521173434332013,0.0028090293822713025,1.0,0.005602321678339214
0.0014608378987759352,0.0028090311483077914,1.0,0.005602325190652092
0.0015016148099675775,0.002809032914346501,1.0,0.005602328702969373
0.0015024564927443862,0.0028090346803874306,1.0,0.0056023322152910565
0.0015120942844077945,0.002809036446430581,1.0,0.0056023357276171444
0.0015199300833046436,0.002809038212475952,1.0,0.005602339239947638
0.0015366188017651439,0.002809039978523544,1.0,0.0056023427522825355
0.0015578883467242122,0.0028090417445733565,1.0,0.005602346264621835
0.0015674738679081202,0.0028090435106253894,1.0,0.00560234977696554
0.001609073020517826,0.002809045276679643,1.0,0.0056023532893136494
0.0016231471672654152,0.0028090470427361174,1.0,0.005602356801666162
0.001630190177820623,0.0028090488087948126,1.0,0.005602360314023079
